16.363, 724.5, 292.684, 0.000200021
16.3867, 724.6, 292.85, 0.000400031
16.4081, 724.6, 292.85, 0.000400031
16.4309, 724.5, 293, 0.000400031
16.4517, 724.5, 293, 0.000800037
16.477, 724.6, 292.85, 0.00120004
16.5106, 724.5, 293, 0.00140004
16.5492, 724.611, 293.167, 0.00120003
16.5774, 724.611, 293.167, 0.000800025
16.6109, 724.711, 293, 0.00100002
16.6431, 724.9, 293.05, 0.000800025
16.6778, 725.071, 293.048, 0.000600028
16.7116, 725.071, 293.048, 0.000800037
16.7465, 724.816, 293.211, 0.00120004
16.7781, 725.071, 293.048, 0.000800037
16.8097, 725.071, 293.048, 0.000800037
16.8435, 725.071, 293.048, 0.000800037
16.8774, 724.9, 293.05, 0.00100003
16.9104, 724.9, 293.05, 0.000800025
16.9452, 724.611, 293.167, 0.00100003
16.9781, 724.5, 293.5, 0.00100003
17.0099, 724.5, 293.5, 0.00100003
17.044, 724.5, 293.5, 0.00100003
17.6994, 723.643, 293.095, 0.00120004
17.7162, 723.773, 293, 0.00100003
17.7413, 723.7, 292.25, 0.00120003
17.7793, 723.773, 292, 0.00120003
17.8134, 723.891, 291.13, 0.00100003
17.8415, 724.5, 290.5, 0.000800025
17.8748, 724.5, 289.316, 0.00100003
17.9079, 725.071, 288.048, 0.000800037
17.9414, 725, 286.2, 0.000800037
17.9774, 724.5, 285, 0.000600028
18.0108, 724.382, 283.647, 0.000400031
18.0415, 723.278, 282.222, 2.38419e-08
18.0751, 723, 281.2, -0.00059998
18.1084, 723.167, 280.611, -0.000999987
18.1409, 722.611, 280.167, -0.00139998
18.1764, 722.735, 279.529, -0.00139998
18.209, 722.5, 279, -0.00159998
18.2423, 722.971, 278.529, -0.00179998
18.276, 723.167, 278.5, -0.00199997
18.3091, 723.5, 278.5, -0.00219997
18.3442, 724.029, 278.471, -0.00239997
18.3786, 724.618, 278.353, -0.00239997
18.4146, 724.5, 278, -0.00219997
18.4436, 724.971, 277.529, -0.00219997
18.478, 725.658, 277.421, -0.00219997
18.5113, 725.658, 277.421, -0.00239997
18.5459, 725.658, 277.421, -0.00279998
18.5805, 726.5, 277.188, -0.00279998
18.6132, 727.868, 275.895, -0.00319998
18.6458, 729.342, 274.579, -0.00359999
18.6792, 732.5, 272.684, -0.00419999
18.7121, 735.5, 271.5, -0.00419999
18.7458, 735.643, 271.095, -0.0046
18.7804, 735.071, 271.048, -0.0046
18.8142, 733.773, 271, -0.0046
18.8471, 732.786, 270.905, -0.0044
18.8807, 732.056, 270.944, -0.0048
18.914, 732.4, 271.15, -0.00519999
18.9483, 732.5, 271, -0.00539999
18.9817, 732.5, 271.316, -0.00519999
19.0185, 732.184, 271.842, -0.00459999
19.0528, 732.167, 272.611, -0.00379999
19.082, 732.389, 272.833, -0.00319998
19.116, 732.5, 273.316, -0.00259998
19.1493, 732.6, 273.85, -0.00219997
